2000	11	20	12	0.027	-3.012	2.851	3.935743	0.8	51.11	76.33	278	69.9615	0	0	0	0	0.05	76.3349	1.4478	283.9118	0	0	0	0.5147	0
2000	11	21	12	0	0.326	2.758	3.846741	0.7	50.99	74.92	279.42	70.1139	0	0	0	0.1	0.1	74.9185	1.415	284.0918	0	0	0	0.5147	0
2000	11	22	12	0	-0.641	2.682	3.764134	0.7	50.99	73.53	280.8	70.1375	0	0	0	0.07	0.07	73.5325	1.3846	284.0918	0	0	0	0.5147	0
2000	11	23	12	0.005	-0.884	2.583	3.611595	0.7	50.99	72.2	282.13	70.1694	0	0	0	0.06	0.07	72.2026	1.3285	284.1055	0	0	0	0.5106	0
2000	11	24	12	0.588	0.119	2.579	3.532435	0.7	51.77	70.9	283.43	70.4481	0	0	0	0.08	0.1	70.9019	1.2994	284.4755	0	0	0	0.4024	0
2000	11	25	12	4.545	-0.073	2.652	3.457773	0.7	56.74	69.63	284.71	72.3069	0	0	0	0.07	0.13	69.6287	1.2719	287.2253	0	0	0	0.4024	0
2000	11	26	12	0	-0.89	2.668	3.383225	0.7	55.63	68.38	285.95	73.0499	0	0	0	0.06	0.15	68.383	1.2445	288.2757	0	0	0	0.7922	0
2000	11	27	12	0.002	-0.558	2.524	3.31066	0.69	54.0851	67.16	287.17	74.7554	0	0	0	0.07	0.28	67.1639	1.2178	290.7169	0	0	0	0.6856	0
2000	11	28	12	0.009	-0.768	2.442	3.239881	0.7	54.7	65.97	288.36	74.776	0	0	0	0.05	0.06	65.971	1.1918	290.7176	0	0	0	0.4024	0
2000	11	29	12	0	-2.143	2.403	3.170705	0.7	54.7	64.8	289.53	74.7792	0	0	0	0.01	0.01	64.8035	1.1663	290.7176	0	0	0	0.4024	0
2000	11	30	12	5.866	1.343	2.577	3.103241	0.7	59.17	63.65	290.69	78.5383	0.0125	0	0	0.06	0.25	63.6483	1.1415	296.2578	0.0261	0	0	0.6775	0.0312
2000	12	1	12	12.734	1.12	2.782	3.036247	0.7	70.9914	62.52	291.81	85.0992	0.0053	0	0	0.09	0.43	62.5249	1.1169	305.9679	0.011	0	0	0.6656	0.0128
2000	12	2	12	1.191	2.488	2.877	2.968865	0.696	70.3128	61.41	292.92	86.8116	0.0183	0	0	0.11	0.22	61.4134	1.0921	308.4097	0.0382	0	0	1.429	0.0439
2000	12	3	12	4.12	2.561	3.023	2.938271	0.68	72.7016	60.34	293.99	88.1975	0	2.6339	0	0.13	0.45	62.9654	1.0808	314.2661	0	0	0	1.9004	0
2000	12	4	12	1.182	1.637	3.028	2.888177	0.677	74.5517	61.89	292.44	87.7328	0.0148	1.1908	0	0.12	0.18	63.078	1.0624	315.2452	0.031	0	0	1.089	0.0348
2000	12	5	12	2.008	0.795	2.936	2.853732	0.665	75.258	62.03	292.31	87.6927	0.0119	2.3361	0	0.09	0.21	64.3514	1.0497	318.5892	0.0249	0	0	1.0744	0.0276
2000	12	6	12	6.309	3.065	3.312	3.108909	0.6	76.71	63.3	291.04	87.3112	0.0268	7.7799	0	0.34	1.19	70.9598	1.1436	329.1292	0.0556	0	0	1.7967	0.0599
2000	12	7	12	9.099	3.068	3.809	3.555123	0.6	82.3289	69.84	284.49	85.3482	0	10.4673	0	0.35	2.26	80.118	1.3077	340.8496	0	0	0	1.7898	0
2000	12	8	12	0.003	-1.925	3.805	3.596089	0.6	82.3289	78.84	275.49	82.6483	0	2.7091	0	0.01	0.01	81.5029	1.3228	340.856	0	0	0	1.7898	0
2000	12	9	12	0.013	-2.021	3.647	3.528766	0.6	82.3289	80.21	274.13	82.238	0	0.4312	0	0.01	0.04	80.6348	1.298	340.8685	0	0	0	1.7898	0
2000	12	10	12	0.941	-0.889	3.477	3.447335	0.8	83.2	79.37	274.97	82.4906	4e-04	0.2513	0	0.03	0.04	79.6163	1.2681	341.6097	8e-04	0	0	1.7898	9e-04
